"x"	"y"	"gr"	"out"	"ind"
"64"	-3.21478398730245	-3.23494363488709	"g1"	0	TRUE
"65"	4.31688057740809	-0.573849183612513	"g1"	0	FALSE
"66"	4.01782140772475	1.67622909849931	"g1"	0	FALSE
"67"	-0.65898683444362	-1.25756953524253	"g1"	0	TRUE
"68"	0.437127718003891	6.07503470248495	"g1"	0	FALSE
"69"	-2.19077610580517	-0.528563146693403	"g1"	0	FALSE
"70"	-3.55416045725491	-0.482352712093735	"g1"	0	TRUE
"71"	3.81591542379354	3.39170878246385	"g1"	0	FALSE
"72"	-1.7550135706398	1.3561092182323	"g1"	0	TRUE
"73"	-0.794009306251695	3.49998170521203	"g1"	0	FALSE
"74"	-1.5844887017119	0.168585257568277	"g1"	0	TRUE
"75"	1.13928873765973	4.54154289172132	"g1"	0	FALSE
"76"	-0.776845886295969	2.40758116104625	"g1"	0	TRUE
"77"	1.01058145640597	4.42541868325376	"g1"	0	TRUE
"78"	-3.22280743017385	1.11973159480656	"g1"	0	TRUE
"79"	-0.51886739808342	-3.71915710777832	"g1"	0	FALSE
"80"	-0.141418271308349	1.59276110795612	"g1"	0	FALSE
"81"	-1.97897127180264	2.31946308749152	"g1"	0	FALSE
"82"	0.968510357366687	-2.00623040360585	"g1"	0	FALSE
"83"	0.431550766369746	-1.04244684135881	"g1"	0	FALSE
"84"	-0.599111237461953	-2.22076982513715	"g1"	0	FALSE
"85"	1.37221498387289	2.37955123074301	"g1"	0	TRUE
"86"	-0.526987168365648	2.59450672373707	"g1"	0	FALSE
"87"	2.86693976111329	0.0502709763421197	"g1"	0	FALSE
"88"	-3.84352069254813	0.667470481624687	"g1"	0	TRUE
"89"	2.01321702027847	-0.858486286168328	"g1"	0	FALSE
"90"	0.581280622255955	1.05774486877609	"g1"	0	FALSE
"91"	4.01999047121504	3.01719823210236	"g1"	0	TRUE
"92"	-2.72394346178481	-1.53430707195454	"g1"	0	TRUE
"93"	1.98984803971455	2.81192859096739	"g1"	0	TRUE
"94"	3.17857884495847	1.7450247835395	"g1"	0	TRUE
"95"	-0.697181165727472	3.5289377750878	"g1"	0	TRUE
"96"	-0.130984752182734	0.33931485697512	"g1"	0	TRUE
"97"	-0.119426279924014	-0.748467261598074	"g1"	0	TRUE
"98"	-0.530459580621146	-1.74895987869134	"g1"	0	FALSE
"99"	2.89669975588303	-0.544444595866487	"g1"	0	TRUE
"100"	1.40626860856685	1.05400425372292	"g1"	0	FALSE
"101"	-1.01137840977938	1.8836335754635	"g1"	0	FALSE
"102"	1.71010684202043	-1.43318930295152	"g1"	0	FALSE
"103"	-0.387339160902348	1.80471960360253	"g1"	0	TRUE
"104"	1.22970024888122	-1.42329962266773	"g1"	0	TRUE
"105"	-0.0329304368092664	2.2324463324567	"g1"	0	FALSE
"106"	-1.5014353758535	1.58377285168977	"g1"	0	FALSE
"107"	-1.13445378866049	6.11416820025663	"g1"	0	TRUE
"108"	0.0690656749121527	-3.21366087828928	"g1"	0	FALSE
"109"	0.576814442602585	-1.21591852227127	"g1"	0	FALSE
"110"	-1.2599023928424	1.98095528394907	"g1"	0	TRUE
"111"	3.36145264194244	0.857036670810706	"g1"	0	FALSE
"112"	-0.881130694237366	-1.07615263853785	"g1"	0	FALSE
"113"	0.70473794487062	2.2171769657197	"g1"	0	FALSE
"114"	-2.3816943432325	-0.197258687414924	"g1"	0	TRUE
"115"	-0.330171431473901	-0.00129357941756014	"g1"	0	FALSE
"116"	1.14890941662719	1.2691880863386	"g1"	0	FALSE
"117"	-3.56267918663352	-1.28375235914311	"g1"	0	TRUE
"118"	2.75064486858556	5.04636016620578	"g1"	0	FALSE
"119"	2.39190288625326	-1.88142140920291	"g1"	0	TRUE
"120"	-1.3224198552313	-0.101607107799465	"g1"	0	FALSE
"121"	0.786269432267226	1.51848454143397	"g1"	0	FALSE
"122"	3.33992246808486	1.51871303954316	"g1"	0	TRUE
"123"	1.08516965989444	-0.562165910079242	"g1"	0	TRUE
"124"	0.147555106256	3.34205460646643	"g1"	0	FALSE
"125"	0.706072566392668	0.599048495839983	"g1"	0	FALSE
"126"	-1.02053560641862	-0.736087476353427	"g1"	0	TRUE
"127"	-4.04336491997692	-1.8608374574512	"g1"	0	TRUE
"128"	1.89596373018218	1.112658956432	"g1"	0	FALSE
"129"	-0.924429261396477	-1.23837128384334	"g1"	0	TRUE
"130"	-2.70549325946159	-1.70505700543131	"g1"	0	FALSE
"131"	0.597586908645418	-0.0147805224862825	"g1"	0	FALSE
"132"	2.96090944461195	-1.07314234554844	"g1"	0	FALSE
"133"	-0.957108547685787	0.491595873074637	"g1"	0	TRUE
"134"	0.394812333590551	2.41619476917253	"g1"	0	FALSE
"135"	0.194220691385091	0.811505559929261	"g1"	0	TRUE
"136"	-0.755248061469523	-4.34127424030567	"g1"	0	TRUE
"137"	0.394592714609464	1.10474566059306	"g1"	0	FALSE
"138"	-2.88294563656682	1.69070176066184	"g1"	0	TRUE
"139"	-2.99344235456482	0.977929995778411	"g1"	0	TRUE
"140"	1.18819518783253	2.77445118271371	"g1"	0	FALSE
"141"	0.0283159676811235	-1.64396204154568	"g1"	0	FALSE
"142"	2.81080478466994	2.30842201405671	"g1"	0	TRUE
"143"	-1.01356987517625	-1.45788445884381	"g1"	0	FALSE
"144"	-4.63703853053447	-0.14843838865254	"g1"	0	FALSE
"145"	-0.0466779824033189	-1.58531370869748	"g1"	0	TRUE
"146"	0.957157295020923	0.668940803034423	"g1"	0	TRUE
"147"	0.900135906356391	0.143028990885727	"g1"	0	FALSE
"148"	-1.64818661384327	0.663084929036559	"g1"	0	TRUE
"149"	-1.40879831675112	0.954216066084014	"g1"	0	TRUE
"150"	-2.46159892872994	0.339806462304622	"g1"	0	FALSE
"151"	-1.58520545876316	0.19084998455642	"g1"	0	FALSE
"152"	-1.33974514027832	-0.872044814756575	"g1"	0	TRUE
"153"	3.24430988531597	0.8993911741255	"g1"	0	FALSE
"154"	0.0555015390128128	-2.73351615204204	"g1"	0	FALSE
"155"	0.423045901691509	3.08015435376852	"g1"	0	TRUE
"156"	1.6784641400845	0.957925386702002	"g1"	0	FALSE
"157"	-1.0873229609309	1.04156427741231	"g1"	0	TRUE
"158"	-1.23053325046101	0.733964827443976	"g1"	0	TRUE
"159"	1.29578183865808	3.0759500928785	"g1"	0	TRUE
"160"	-0.0724969431073688	4.57112165249129	"g1"	0	FALSE
"161"	-1.2715747858383	-0.348944456448782	"g1"	0	FALSE
"162"	1.68064594283259	-0.841128608258643	"g1"	0	FALSE
"163"	1.11953075597841	-1.91411014352581	"g1"	0	FALSE
"164"	-2.98285810174659	-1.04053418020771	"g1"	0	TRUE
"165"	2.19895477978313	2.39542984639813	"g1"	0	FALSE
"166"	-1.0546960966065	-1.3201042631836	"g1"	0	TRUE
"167"	-1.7127017394308	2.77951997041511	"g1"	0	FALSE
"168"	-1.59097891485153	1.68015765449008	"g1"	0	TRUE
"169"	-1.58199201603155	-0.181354250369268	"g1"	0	FALSE
"170"	1.03188994087364	0.325399021703658	"g1"	0	TRUE
"171"	1.22321387234375	2.99521815773958	"g1"	0	FALSE
"172"	-0.456538306826614	-2.1843857290515	"g1"	0	FALSE
"173"	1.75599478186749	-1.58308314304109	"g1"	0	TRUE
"174"	0.804033178361801	1.29743320167341	"g1"	0	FALSE
"175"	3.18961234144438	3.9143128268149	"g1"	0	TRUE
"176"	0.848103302763093	0.075088677606519	"g1"	0	FALSE
"177"	2.94233233747715	-0.931225997515351	"g1"	0	FALSE
"178"	2.06782310658643	2.60686784883371	"g1"	0	TRUE
"179"	-5.33460495395303	-1.58963056202355	"g1"	0	FALSE
"180"	0.525845542675487	-0.0731963050603408	"g1"	0	TRUE
"181"	-2.44861010048768	3.09834310901229	"g1"	0	TRUE
"182"	-1.31594995068354	1.87838033500074	"g1"	0	FALSE
"183"	0.0558369123597401	-0.339117200962287	"g1"	0	TRUE
"184"	0.49543509564084	-1.78327322293316	"g1"	0	TRUE
"185"	2.37206363092335	4.44166307867639	"g1"	0	FALSE
"186"	1.4008182932958	2.38053028530914	"g1"	0	FALSE
"187"	2.66128818492314	1.3932434482435	"g1"	0	FALSE
"188"	0.666869818710088	4.03696793151124	"g1"	0	FALSE
"189"	1.18663123422087	3.12896090725687	"g1"	0	FALSE
"190"	0.418239229576427	-0.676132081527462	"g1"	0	TRUE
"191"	-2.41857653068543	-1.20052049723616	"g1"	0	FALSE
"192"	-2.22097792798046	2.8881943889841	"g1"	0	TRUE
"193"	0.0987629246925276	-1.02325673472109	"g1"	0	FALSE
"194"	-1.90855192759334	0.422610773162858	"g1"	0	FALSE
"195"	-2.82364741608446	0.670405484103887	"g1"	0	FALSE
"196"	-0.731724988342661	0.183498760631805	"g1"	0	TRUE
"197"	1.49635249528992	-1.88033607458234	"g1"	0	TRUE
"198"	2.01880550821855	1.6389211841107	"g1"	0	FALSE
"199"	3.09612305564432	1.59340161862296	"g1"	0	FALSE
"200"	-0.00842951260811275	5.59430207697014	"g1"	0	FALSE
"201"	0.208677762583685	0.173166232441385	"g1"	0	FALSE
"202"	-3.91947832002068	-0.279322364990922	"g1"	0	TRUE
"203"	2.17079394655763	0.55906237934725	"g1"	0	FALSE
"204"	-1.25090484571517	1.17373013837008	"g1"	0	FALSE
"205"	-0.0207229495926993	-0.904602013916705	"g1"	0	TRUE
"206"	-0.45372334812214	2.89551516822778	"g1"	0	FALSE
"207"	2.13351616973632	4.1339587550474	"g1"	0	TRUE
"208"	-1.1091636318284	3.92166884803897	"g1"	0	TRUE
"209"	1.32753939835838	-2.78386017942556	"g1"	0	FALSE
"210"	2.39604831055868	-2.07742283146419	"g1"	0	TRUE
"211"	5.09057727443795	-0.324063527862595	"g1"	0	TRUE
"212"	2.03458031558175	1.33949494990445	"g1"	0	TRUE
"213"	2.67289329019397	-1.44579615255311	"g1"	0	FALSE
"214"	2.20013172252179	-2.34661651535508	"g1"	0	TRUE
"215"	0.330001670267267	0.931968784748268	"g1"	0	TRUE
"216"	1.33321116274584	0.398577370653543	"g1"	0	FALSE
"217"	1.00060683055983	-3.12839559426765	"g1"	0	FALSE
"218"	-0.291428588429195	0.524443029823814	"g1"	0	FALSE
"219"	0.584207466429165	4.38578254334441	"g1"	0	FALSE
"220"	-0.443298321529401	-0.727313770670253	"g1"	0	TRUE
"221"	1.01908781994893	2.95372488804753	"g1"	0	FALSE
"222"	0.575437445382954	2.51257166679423	"g1"	0	TRUE
"223"	-0.597843351212544	2.19087652724038	"g1"	0	TRUE
"224"	1.09228218103314	-1.17860020553503	"g1"	0	FALSE
"225"	3.77877502755574	1.69456253233717	"g1"	0	TRUE
"226"	0.199035430058865	2.42761416031194	"g1"	0	FALSE
"227"	-0.294386804880384	2.19309839866133	"g1"	0	TRUE
"228"	2.29436475663702	3.09838402554355	"g1"	0	TRUE
"229"	-0.288096704374432	-1.02321374659742	"g1"	0	FALSE
"230"	-0.339950062761957	4.09353510793732	"g1"	0	FALSE
"231"	0.786309786494734	2.81140002932393	"g1"	0	FALSE
"232"	-0.496054510294002	2.09775735110772	"g1"	0	FALSE
"233"	1.79892736604166	-3.27681762427722	"g1"	0	TRUE
"234"	3.58014507646919	1.81859787695876	"g1"	0	TRUE
"235"	1.20548929191896	-4.08375534362846	"g1"	0	FALSE
"236"	-0.563174755789518	0.879240935728614	"g1"	0	FALSE
"237"	-1.66782806744874	0.392552513440572	"g1"	0	FALSE
"238"	0.643136308831933	1.60237086277575	"g1"	0	FALSE
"239"	-0.451548985680524	3.74277920778982	"g1"	0	FALSE
"240"	-0.586487860194047	1.39754055134457	"g1"	0	FALSE
"241"	-0.659202563084567	-1.67433981145292	"g1"	0	TRUE
"242"	1.12955233614348	-2.71062288985727	"g1"	0	FALSE
"243"	-1.19079269533982	2.55277780087556	"g1"	0	TRUE
"244"	1.40543292512145	2.03572679255389	"g1"	0	FALSE
"245"	-0.921435965983313	3.09628051385193	"g1"	0	FALSE
"246"	3.15836026390022	-0.784349670710954	"g1"	0	FALSE
"247"	-4.05852954464439	0.384488121530889	"g1"	0	FALSE
"248"	3.17940998458175	-4.87578822731711	"g1"	0	TRUE
"249"	-1.68363085048467	1.52635078415825	"g1"	0	FALSE
"250"	2.57352572005985	1.90482703793388	"g1"	0	TRUE
"251"	1.67589471606222	-0.906760776057338	"g1"	0	FALSE
"252"	1.73810675305442	0.904304550655407	"g1"	0	FALSE
"253"	-0.22550974672307	1.18365434691137	"g1"	0	TRUE
"254"	1.24875626029963	-0.146941145926327	"g1"	0	FALSE
"255"	-2.53881849701774	0.810831161435353	"g1"	0	TRUE
"256"	-3.17965021166974	2.48335074564846	"g1"	0	FALSE
"257"	1.40225928882544	-0.587612215039665	"g1"	0	FALSE
"258"	-0.857411430534064	0.340499346832699	"g1"	0	FALSE
"259"	-0.696262193683702	0.648410550077343	"g1"	0	FALSE
"260"	0.659173752503493	1.9050021652071	"g1"	0	TRUE
"261"	-0.241617468561844	-0.966879938443397	"g1"	0	FALSE
"262"	-1.94144062637747	1.2472879047632	"g1"	0	TRUE
"263"	0.802222108486464	2.29039240319944	"g1"	0	TRUE
"264"	-1.66918419837262	5.16121293563287	"g1"	0	FALSE
"265"	-0.0679420226566232	3.98413243979903	"g1"	0	FALSE
"266"	1.37543527249853	4.05382470387823	"g1"	0	TRUE
"267"	-5.59847503465313	1.42791716405449	"g1"	0	TRUE
"268"	2.21486220130049	0.0899406119930587	"g1"	0	FALSE
"269"	4.65370193766333	0.793478877346952	"g1"	0	TRUE
"270"	2.67518628550204	0.293546793070088	"g1"	0	FALSE
"271"	-1.13844132505113	0.305421458188297	"g1"	0	FALSE
"272"	1.74549831293488	1.1657858518789	"g1"	0	TRUE
"273"	-1.41815123681341	3.17848334649923	"g1"	0	FALSE
"274"	1.05425161577705	3.49325904955591	"g1"	0	TRUE
"275"	-3.87529528153857	-1.82336970409139	"g1"	0	FALSE
"276"	0.348836901708574	0.520375648255288	"g1"	0	FALSE
"277"	1.90182336407386	2.81208972545291	"g1"	0	FALSE
"278"	-2.57133194563472	2.29712790578728	"g1"	0	TRUE
"279"	-3.06790708493591	0.0382310629251751	"g1"	0	FALSE
"280"	1.44729083587077	0.249548189315356	"g1"	0	FALSE
"281"	2.00613577768597	1.68187936960328	"g1"	0	TRUE
"282"	0.776426870144881	1.31697364688427	"g1"	0	FALSE
"283"	0.668420511367895	5.19923301227208	"g1"	0	TRUE
"284"	-1.38391442608226	-0.535526232510921	"g1"	0	FALSE
"285"	2.53127710366799	1.13970467694029	"g1"	0	TRUE
"286"	0.833167336847101	3.61171042990955	"g1"	0	TRUE
"287"	-0.558381249550268	1.22557405818	"g1"	0	TRUE
"288"	-1.9901648057928	1.84181994899119	"g1"	0	FALSE
"289"	0.0102943438465174	1.18169604422644	"g1"	0	FALSE
"290"	-1.47697553825292	0.240318616566277	"g1"	0	FALSE
"291"	-0.262147144197648	0.0371191659786647	"g1"	0	FALSE
"292"	-2.93072444416068	3.93905506373322	"g1"	0	FALSE
"293"	-0.94732545085837	-0.339538638144983	"g1"	0	TRUE
"294"	-1.54929375663208	3.01848734374538	"g1"	0	TRUE
"295"	3.0354147609258	1.64681179058123	"g1"	0	TRUE
"296"	1.18844409750527	1.89568099814965	"g1"	0	TRUE
"297"	0.623672679374422	2.08082102272586	"g1"	0	FALSE
"298"	-0.387729388696273	0.314922599378604	"g1"	0	FALSE
"299"	-1.18249625477395	4.09066236040703	"g1"	0	FALSE
"300"	3.03310367562438	2.05567839959624	"g1"	0	FALSE
"301"	0.870834700141522	1.01209003048003	"g1"	0	TRUE
"302"	0.827064912257465	1.82787157705126	"g1"	0	TRUE
"303"	-1.06567658529592	-1.84714735575922	"g1"	0	TRUE
"304"	1.27857753593678	2.81041583168173	"g1"	0	FALSE
"305"	-3.60181546906525	-1.71192674896465	"g1"	0	FALSE
"306"	1.6220510869774	1.65501905843864	"g1"	0	TRUE
"307"	-1.25082490740748	2.73638013253662	"g1"	0	FALSE
"308"	-2.96336003904513	0.648852091308719	"g1"	0	TRUE
"309"	1.33270125407929	-0.00635531808726619	"g1"	0	TRUE
"310"	0.852552606058769	10.1068485770416	"g1"	0	TRUE
"311"	-0.239753396978411	1.62853316622147	"g1"	0	FALSE
"312"	-3.21973041856662	2.1594487254906	"g1"	0	TRUE
"313"	1.54826825188904	3.51617911170161	"g1"	0	FALSE
"314"	-1.49337325621377	2.00162645333324	"g1"	0	TRUE
"315"	3.53424516835457	-0.277772100181031	"g1"	0	FALSE
"316"	-0.44671769220016	-2.08852549281571	"g1"	0	TRUE
"317"	-0.397973105731946	0.98022451740241	"g1"	0	FALSE
"318"	-1.16300796617213	-0.734616821279635	"g1"	0	TRUE
"319"	0.0349792475632116	-0.653392251468127	"g1"	0	TRUE
"320"	4.63835175215984	1.33424066742725	"g1"	0	TRUE
"321"	-1.72179749969592	1.28824304057274	"g1"	0	TRUE
"322"	3.89601255053695	2.26270851829085	"g1"	0	FALSE
"323"	1.26747349125121	-1.98756767286114	"g1"	0	FALSE
"324"	1.74126943126645	2.1983009024947	"g1"	0	FALSE
"325"	0.370526871004351	0.887001310767181	"g1"	0	FALSE
"326"	-0.0222841083134658	-0.139747428126084	"g1"	0	FALSE
"327"	1.27102352893646	-0.731692069109551	"g1"	0	FALSE
"328"	-0.069812577011933	-0.31930303129517	"g1"	0	FALSE
"329"	-1.26497119656055	-1.08485365190072	"g1"	0	TRUE
"330"	-1.6369739069139	2.30126080208726	"g1"	0	FALSE
"331"	1.31293194867411	-1.51161773395704	"g1"	0	TRUE
"332"	0.794676690323113	2.56012852586657	"g1"	0	TRUE
"333"	-1.17387358722061	0.272781748326783	"g1"	0	TRUE
"334"	-2.19103043353802	2.34525558747037	"g1"	0	TRUE
"335"	0.197757688902013	1.47801148516713	"g1"	0	FALSE
"336"	0.323682388582468	4.50848164178857	"g1"	0	TRUE
"337"	2.13979690062084	4.97306487993934	"g1"	0	FALSE
"338"	1.37273867667699	0.953955621543719	"g1"	0	TRUE
"339"	-0.214640466081506	-1.69058219785107	"g1"	0	FALSE
"340"	1.07166384459293	-0.167767168942223	"g1"	0	TRUE
"341"	-1.70654588061083	-0.565811692496898	"g1"	0	FALSE
"342"	-1.20514510960798	0.483506439859678	"g1"	0	TRUE
"343"	-0.547307486306775	-0.103943770693052	"g1"	0	FALSE
"344"	5.60404062342947	-1.84678889745936	"g1"	0	TRUE
"345"	0.350476084707252	2.09769932709523	"g1"	0	TRUE
"346"	-1.20819479275981	2.18210143520605	"g1"	0	TRUE
"347"	0.888535676052488	3.47120949505993	"g1"	0	FALSE
"348"	2.08681966834124	-0.355331107112986	"g1"	0	FALSE
"349"	-1.95275634330863	3.52922522187465	"g1"	0	TRUE
"350"	-0.124604093656222	-0.796322928168401	"g1"	0	FALSE
"351"	-0.292329082614829	0.946580543858481	"g1"	0	FALSE
"352"	1.4347460218836	1.91208173373738	"g1"	0	FALSE
"353"	-0.859448966916621	5.22408707573851	"g1"	0	TRUE
"354"	0.227451674549805	-0.67020883564605	"g1"	0	FALSE
"355"	-0.635299753667849	-0.491576130611618	"g1"	0	TRUE
"356"	1.85353860820809	0.329112205372026	"g1"	0	FALSE
"357"	2.14083827942623	3.7929136094282	"g1"	0	TRUE
"358"	1.37023789453356	-2.03607340230909	"g1"	0	TRUE
"359"	2.79300181226841	0.32273294704593	"g1"	0	FALSE
"360"	-0.292449041249948	4.98159385504864	"g1"	0	FALSE
"361"	0.644796366884694	0.246485119833896	"g1"	0	TRUE
"362"	3.82341162947088	5.90857723605804	"g1"	0	TRUE
"363"	-1.76402202863118	0.514063707564288	"g1"	0	FALSE
"364"	2.57815564793945	3.81812766314946	"g1"	0	FALSE
"365"	-3.5686648260972	2.41780158357753	"g1"	0	TRUE
"366"	0.798920993052017	-1.95076051573363	"g1"	0	FALSE
"367"	1.46458591981131	-1.22438891930467	"g1"	0	FALSE
"368"	-2.02036763329886	3.74886318322285	"g1"	0	FALSE
"369"	-2.3177060534195	-1.02074080225358	"g1"	0	FALSE
"370"	-0.233406698977049	0.00187338145153804	"g1"	0	FALSE
"371"	1.06909424470163	0.488957097287971	"g1"	0	FALSE
"372"	-2.11809918820634	1.89056963345483	"g1"	0	TRUE
"373"	-4.60520390330497	2.30392803888429	"g1"	0	TRUE
"374"	-1.6099597387631	2.29180852245404	"g1"	0	FALSE
"375"	0.0134694659693489	0.528755684193325	"g1"	0	TRUE
"376"	0.277722100244347	-0.816073997085073	"g1"	0	TRUE
"377"	1.37511962741713	-0.0865760472607497	"g1"	0	TRUE
"378"	-0.461843468093422	4.52409448998229	"g1"	0	FALSE
"379"	-1.18202473505854	2.02753913313648	"g1"	0	TRUE
"380"	1.11306476285704	3.23028972423811	"g1"	0	TRUE
"381"	-0.455203622949924	0.333665812403451	"g1"	0	FALSE
"382"	-0.843426262271949	-1.6281798210613	"g1"	0	FALSE
"383"	2.73737320017032	4.66825086328464	"g1"	0	FALSE
"384"	-3.48502880026112	-3.47876026651733	"g1"	0	TRUE
"385"	-1.3112163803193	2.90114315203475	"g1"	0	FALSE
"386"	-1.0280296201813	0.49716466014269	"g1"	0	TRUE
"387"	-0.814883124343857	-0.811057452676298	"g1"	0	TRUE
"388"	-0.886840310769326	0.923483974650224	"g1"	0	TRUE
"389"	3.78717494659869	0.679736676117765	"g1"	0	TRUE
"390"	1.5625900272744	-0.234304482430927	"g1"	0	FALSE
"391"	-1.3768043374963	2.05927957245666	"g1"	0	FALSE
"392"	0.100148162124204	0.722858690884454	"g1"	0	FALSE
"393"	0.654940455272502	1.31666433756791	"g1"	0	FALSE
"394"	-0.645179771897668	0.410648185766478	"g1"	0	TRUE
"395"	0.997959701121881	1.05925426004024	"g1"	0	TRUE
"396"	-1.49570322107077	-1.19749252884885	"g1"	0	FALSE
"397"	-1.4975822397359	1.07037641046715	"g1"	0	TRUE
"398"	1.950551404437	2.55528219928455	"g1"	0	TRUE
"399"	-0.383407620205387	2.62588706064279	"g1"	0	FALSE
"400"	-1.22337724497998	0.151157252689842	"g1"	0	TRUE
"401"	3.45896940814232	0.981854051317295	"g2"	1	FALSE
"402"	6.27257292550141	-0.953778182137704	"g2"	1	FALSE
"403"	5.10044896962924	-2.64175261632596	"g2"	1	TRUE
"404"	4.51245478306658	0.910345112907251	"g2"	1	TRUE
"405"	3.63337594595038	1.16942968977458	"g2"	1	TRUE
"406"	4.76228486134416	1.03392269663409	"g2"	1	FALSE
"407"	3.95742672394072	1.50931423571815	"g2"	1	TRUE
"408"	4.86734980458823	1.67347987063658	"g2"	1	FALSE
"409"	4.40393964697851	0.614597351324852	"g2"	1	TRUE
"410"	6.27480509578572	-1.2043622932999	"g2"	1	FALSE
"411"	3.98023164433326	-0.47401775674964	"g2"	1	TRUE
"412"	4.61996398658645	1.61817190802171	"g2"	1	TRUE
"413"	4.40633677290111	-0.205479223912541	"g2"	1	FALSE
"414"	4.23363862143646	1.67085341263987	"g2"	1	FALSE
"415"	4.95415478430187	-0.294862267544559	"g2"	1	TRUE
"416"	3.65047386077204	0.875901232627514	"g2"	1	FALSE
"417"	4.88156845685842	1.26091078584656	"g2"	1	TRUE
"418"	4.78218203193205	0.333374933546817	"g2"	1	FALSE
"419"	4.24195752288546	-0.199616782765195	"g2"	1	TRUE
"420"	5.11608675480969	0.920352187952133	"g2"	1	FALSE
"421"	4.32201966013681	-0.133331528766902	"g2"	1	TRUE
"422"	2.85431995059974	-0.343478268505175	"g2"	1	TRUE
"423"	6.64593244176199	0.359084863589808	"g2"	1	TRUE
"424"	4.04263422285859	-0.181668935956655	"g2"	1	FALSE
